order_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_sk,purchase_date_id,approved_date_id,delivered_carrier_date_id,delivered_customer_date_id,estimated_delivery_date_id,delivery_days,delay_days
309d9fa2b3c76ea52c4ab89132f38adb,delivered,2018-05-17 16:53:40,2018-05-18 00:55:16,2018-05-18 14:53:00,2018-05-20 17:19:36,2018-05-25,46158,20180517,20180518.0,20180518.0,20180520.0,20180525,3.0,-5.0
6094159cbb1c76bdf3249a954c2da017,delivered,2018-05-17 14:40:34,2018-05-18 00:14:56,2018-05-18 11:20:00,2018-05-30 20:44:25,2018-06-05,30097,20180517,20180518.0,20180518.0,20180530.0,20180605,13.0,-6.0
5c3c60aeb481f5e8ca0598d6f3d6ab39,delivered,2018-01-05 17:28:50,2018-01-05 17:47:55,2018-01-09 20:25:10,2018-01-13 13:25:46,2018-02-09,91893,20180105,20180105.0,20180109.0,20180113.0,20180209,7.0,-27.0
de1735ddae84d1b39915bcac1cacfff7,delivered,2018-03-07 20:01:02,2018-03-07 20:10:27,2018-03-09 00:46:31,2018-03-14 23:51:56,2018-03-23,14943,20180307,20180307.0,20180309.0,20180314.0,20180323,7.0,-9.0
8e920dc25b190dc9f5633f36649d3aca,delivered,2017-09-26 16:25:06,2017-09-26 16:35:20,2017-09-28 16:53:09,2017-10-03 11:24:52,2017-10-11,46295,20170926,20170926.0,20170928.0,20171003.0,20171011,6.0,-8.0
aea446ff4ed3972ae041cdad9d4bc2c4,delivered,2017-09-23 20:14:47,2017-09-23 20:25:11,2017-09-25 22:06:33,2017-09-28 16:25:54,2017-10-10,40636,20170923,20170923.0,20170925.0,20170928.0,20171010,4.0,-12.0
85f2d1d18951198c1beca750c4df59b1,delivered,2017-12-02 13:19:52,2017-12-02 13:37:49,2017-12-06 22:34:13,2017-12-16 16:46:58,2018-01-02,48117,20171202,20171202.0,20171206.0,20171216.0,20180102,14.0,-17.0
6c690f3acecd6d2c000b1a67a1a699c3,delivered,2017-11-24 09:43:53,2017-11-24 13:13:20,2017-11-30 17:33:41,2017-12-26 22:52:47,2017-12-21,90413,20171124,20171124.0,20171130.0,20171226.0,20171221,32.0,5.0
38907d62f0ad31245147a7a2378ff1db,delivered,2017-06-08 11:31:19,2017-06-08 13:06:00,2017-06-09 08:35:19,2017-06-19 20:31:48,2017-07-04,36784,20170608,20170608.0,20170609.0,20170619.0,20170704,11.0,-15.0
90c8bde12aa6f80aa197224f08645a34,delivered,2018-07-20 18:42:33,2018-07-20 18:55:21,2018-07-23 14:51:00,2018-07-26 19:18:40,2018-08-03,64615,20180720,20180720.0,20180723.0,20180726.0,20180803,6.0,-8.0
b9c43f56d5318f81019ea0687d34a9ac,delivered,2018-02-07 09:18:05,2018-02-07 09:31:33,2018-02-08 18:58:33,2018-02-16 16:12:42,2018-03-08,2964,20180207,20180207.0,20180208.0,20180216.0,20180308,9.0,-20.0
b4991992f14d4f5d1283bfe1922df009,delivered,2018-01-18 22:31:18,2018-01-18 22:38:36,2018-01-23 22:51:54,2018-01-27 12:06:52,2018-02-08,18608,20180118,20180118.0,20180123.0,20180127.0,20180208,8.0,-12.0
0aa86627eca7db30ae324772cc15ff7d,delivered,2017-09-11 22:24:48,2017-09-12 04:25:49,2017-09-13 20:54:43,2017-09-15 21:04:32,2017-09-21,27876,20170911,20170912.0,20170913.0,20170915.0,20170921,3.0,-6.0
1908ed707b93dea3b6f1cf86ec20f1f1,delivered,2018-04-19 09:25:31,2018-04-19 09:35:21,2018-04-19 21:12:09,2018-04-23 19:34:44,2018-05-14,28267,20180419,20180419.0,20180419.0,20180423.0,20180514,4.0,-21.0
d9be5eb6e572c7e2a77db678c9d79aba,delivered,2018-06-01 15:13:16,2018-06-01 15:32:03,2018-06-07 14:50:00,2018-06-08 17:32:28,2018-06-26,14900,20180601,20180601.0,20180607.0,20180608.0,20180626,7.0,-18.0
c22f4f00d48f26a217d8f07c7653b588,delivered,2018-07-05 12:55:18,2018-07-05 16:30:49,2018-07-06 10:13:00,2018-07-10 16:41:30,2018-07-26,63993,20180705,20180705.0,20180706.0,20180710.0,20180726,5.0,-16.0
e3d564567e1bd9b72a0376689e35090e,delivered,2018-03-15 09:03:56,2018-03-15 09:15:34,2018-03-16 00:38:32,2018-03-20 16:32:57,2018-04-03,67703,20180315,20180315.0,20180316.0,20180320.0,20180403,5.0,-14.0
87705ad28e933836ccc0a97742528ace,delivered,2018-03-08 17:05:09,2018-03-10 09:47:56,2018-03-14 01:28:24,2018-03-16 19:50:42,2018-03-21,21639,20180308,20180310.0,20180314.0,20180316.0,20180321,8.0,-5.0
a17a3fb93e43abd822552a9f93b02c1e,delivered,2018-08-22 16:11:10,2018-08-22 16:25:25,2018-08-23 14:09:00,2018-08-28 17:03:00,2018-09-03,91179,20180822,20180822.0,20180823.0,20180828.0,20180903,6.0,-6.0
96ca2b00313646e8fd1bcaf991f2d598,delivered,2017-04-30 22:10:25,2017-04-30 22:25:11,2017-05-03 11:52:48,2017-05-18 11:13:12,2017-06-06,49195,20170430,20170430.0,20170503.0,20170518.0,20170606,17.0,-19.0
b45b66d3543568daaa1fe2290859d88a,delivered,2018-07-05 10:50:58,2018-07-05 16:19:59,2018-07-06 11:28:00,2018-07-10 15:22:01,2018-07-18,90421,20180705,20180705.0,20180706.0,20180710.0,20180718,5.0,-8.0
48c7312fc36fbae321c1d9b49803304b,delivered,2017-07-11 18:50:53,2017-07-11 19:03:37,2017-07-13 19:11:54,2017-07-21 18:43:11,2017-08-08,42503,20170711,20170711.0,20170713.0,20170721.0,20170808,9.0,-18.0
f83cde9bf6f9593a8466b50ffc0507fa,delivered,2018-02-03 17:17:30,2018-02-03 17:30:23,2018-02-05 21:38:51,2018-02-09 22:26:36,2018-02-21,63250,20180203,20180203.0,20180205.0,20180209.0,20180221,6.0,-12.0
ed0ae3732ee2e824f65323bc549605d9,delivered,2017-12-04 15:39:10,2017-12-05 04:13:25,2017-12-06 23:48:54,2017-12-12 17:58:32,2018-01-05,8829,20171204,20171205.0,20171206.0,20171212.0,20180105,8.0,-24.0
9f563a8656b5ff2aadf5febbec9cbaf4,delivered,2017-07-20 15:20:48,2017-07-20 15:35:13,2017-07-24 18:57:40,2017-08-05 15:34:47,2017-08-11,28272,20170720,20170720.0,20170724.0,20170805.0,20170811,16.0,-6.0
00ba414462370af2d76195d12e0d5481,delivered,2017-11-30 10:00:43,2017-11-30 10:22:08,2017-12-04 21:13:48,2017-12-16 00:09:13,2018-01-02,96169,20171130,20171130.0,20171204.0,20171216.0,20180102,15.0,-17.0
f69cf3b291cebc67406533d345c21e01,shipped,2018-07-23 14:30:16,2018-07-24 11:32:35,2018-07-30 15:42:00,,2018-08-22,45738,20180723,20180724.0,20180730.0,,20180822,,
07fac8f9cadb792264f2985ef93eaa13,delivered,2017-04-26 08:25:51,2017-04-26 15:03:13,2017-05-02 17:12:19,2017-05-13 10:59:37,2017-05-15,33540,20170426,20170426.0,20170502.0,20170513.0,20170515,17.0,-2.0
ac7be03875c6dcaf9cbe029dceeaf54c,delivered,2017-08-14 21:29:09,2017-08-14 22:24:25,2017-08-16 11:59:54,2017-09-05 17:24:18,2017-09-15,79978,20170814,20170814.0,20170816.0,20170905.0,20170915,21.0,-10.0
ee6ccb9e2ac9c3de0114a22625cbc859,delivered,2018-03-18 22:17:56,2018-03-20 20:50:36,2018-03-23 20:20:50,2018-03-26 22:22:45,2018-04-13,77415,20180318,20180320.0,20180323.0,20180326.0,20180413,8.0,-18.0
fc3078fa5d882e59237a658341f57738,processing,2017-03-02 07:53:29,2017-03-02 08:05:18,,,2017-03-27,35366,20170302,20170302.0,,,20170327,,
37439c69cc9254ad393066b4061ae5f2,delivered,2017-12-30 13:35:51,2018-01-03 04:29:31,2018-01-04 17:41:53,2018-01-18 17:33:17,2018-02-06,96079,20171230,20180103.0,20180104.0,20180118.0,20180206,19.0,-19.0
6666c6388feee9456acf73eb0c0b2e6e,delivered,2017-07-24 19:45:27,2017-07-26 02:25:33,2017-07-26 16:19:32,2017-08-01 20:53:37,2017-08-15,57793,20170724,20170726.0,20170726.0,20170801.0,20170815,8.0,-14.0
f296152f7123f2d4455e82df8835f5a2,delivered,2018-08-21 09:39:27,2018-08-22 20:30:17,2018-08-23 14:37:00,2018-08-28 21:04:27,2018-09-05,27915,20180821,20180822.0,20180823.0,20180828.0,20180905,7.0,-8.0
e11ea6be9b7b180e46f0b9186f39354a,delivered,2018-01-23 10:06:14,2018-01-24 02:53:04,2018-01-24 20:15:42,2018-02-09 14:37:50,2018-02-16,2706,20180123,20180124.0,20180124.0,20180209.0,20180216,17.0,-7.0
2abac84637c5e0ddd2923f22ba61a96a,delivered,2017-03-30 01:08:09,2017-03-30 01:22:35,2017-04-03 15:40:19,2017-04-17 11:03:11,2017-04-26,78918,20170330,20170330.0,20170403.0,20170417.0,20170426,18.0,-9.0
acb3a4ba3d4d4b0c57cd93736fa61558,shipped,2017-01-29 15:21:30,2017-01-30 15:33:30,2017-01-31 13:54:38,,2017-03-20,60142,20170129,20170130.0,20170131.0,,20170320,,
46f5a018bc61897add7cf53bba946d23,delivered,2017-11-24 19:44:36,2017-11-24 22:58:41,2017-11-27 20:03:50,2017-12-20 23:27:20,2017-12-22,93442,20171124,20171124.0,20171127.0,20171220.0,20171222,26.0,-2.0
ee116eb6355020a3addabb2a821ec818,delivered,2017-09-02 12:33:25,2017-09-02 12:45:16,2017-09-08 23:42:22,2017-09-15 21:23:08,2017-09-22,79023,20170902,20170902.0,20170908.0,20170915.0,20170922,13.0,-7.0
1ce7fbaa63b1e1a632d51df0ecd2cf39,delivered,2017-09-25 21:35:14,2017-09-25 21:49:51,2017-09-27 18:29:40,2017-10-04 18:23:35,2017-10-19,69222,20170925,20170925.0,20170927.0,20171004.0,20171019,8.0,-15.0
323d6a7119864c4c95a2a27b45e89b6c,delivered,2017-08-19 11:09:55,2017-08-19 11:25:35,2017-08-21 19:04:24,2017-08-25 11:22:58,2017-09-11,10152,20170819,20170819.0,20170821.0,20170825.0,20170911,6.0,-17.0
b34d8ec665f905d3c7583b291f54b605,delivered,2017-01-29 13:34:56,2017-01-31 04:34:03,2017-01-31 13:41:04,2017-02-06 18:23:27,2017-03-21,13181,20170129,20170131.0,20170131.0,20170206.0,20170321,8.0,-43.0
8ccbe46ffeae4720eba99d2d2de07542,delivered,2017-06-06 15:19:21,2017-06-06 15:35:14,2017-06-09 15:47:55,2017-06-16 15:45:49,2017-07-04,79893,20170606,20170606.0,20170609.0,20170616.0,20170704,10.0,-18.0
b6d9ea292226815b57dc2034dcc70a91,delivered,2017-03-06 20:29:58,2017-03-06 20:45:14,2017-03-08 12:43:49,2017-03-13 16:36:10,2017-03-23,46463,20170306,20170306.0,20170308.0,20170313.0,20170323,6.0,-10.0
72729c533aa3957ddd96bcbc9237a49b,delivered,2018-07-23 10:23:27,2018-07-23 13:20:19,2018-07-24 11:36:00,2018-08-02 20:14:37,2018-08-07,69749,20180723,20180723.0,20180724.0,20180802.0,20180807,10.0,-5.0
a6254817fe719457b22250e3cd2eb2ad,delivered,2017-02-07 09:06:33,2017-02-07 09:23:09,2017-02-10 14:04:13,2017-02-14 15:27:30,2017-03-02,73852,20170207,20170207.0,20170210.0,20170214.0,20170302,7.0,-16.0
cde93890c51e83a6998b489c87ad6cf0,delivered,2017-09-08 09:22:24,2017-09-08 09:45:24,2017-09-08 19:49:52,2017-09-18 14:47:53,2017-10-02,79357,20170908,20170908.0,20170908.0,20170918.0,20171002,10.0,-14.0
32ab57d50a48de6379e2506ad1aa2b03,delivered,2018-01-08 12:06:55,2018-01-08 12:16:22,2018-01-13 03:52:29,2018-01-18 22:13:19,2018-02-02,1217,20180108,20180108.0,20180113.0,20180118.0,20180202,10.0,-15.0
1af34c470eee707920eb7508e1e8efdf,delivered,2017-09-30 15:08:10,2017-09-30 15:24:37,2017-10-02 19:59:52,2017-10-09 21:41:06,2017-11-01,64440,20170930,20170930.0,20171002.0,20171009.0,20171101,9.0,-23.0
8e3d51628005e70bce8a2fc5d9c34564,delivered,2017-04-30 10:36:33,2017-04-30 11:02:30,2017-05-02 11:34:15,2017-05-17 16:46:12,2017-06-02,89535,20170430,20170430.0,20170502.0,20170517.0,20170602,17.0,-16.0
a8e0edb5ff1461490db1feb08678bbb7,delivered,2017-12-18 13:09:50,2017-12-18 14:11:30,2017-12-20 21:49:59,2017-12-22 16:14:55,2018-01-05,69850,20171218,20171218.0,20171220.0,20171222.0,20180105,4.0,-14.0
1e6f350c900ca357945126e20117d293,delivered,2017-09-10 20:15:46,2017-09-10 20:30:15,2017-09-12 15:13:16,2017-09-21 20:37:47,2017-10-03,65140,20170910,20170910.0,20170912.0,20170921.0,20171003,11.0,-12.0
a7a0c8ebf2557ea4b30103fbff81e64d,delivered,2017-08-21 10:20:23,2017-08-21 10:30:11,2017-08-22 12:29:31,2017-09-05 00:05:54,2017-09-21,39538,20170821,20170821.0,20170822.0,20170905.0,20170921,14.0,-16.0
e3f376c626cf5eff3b2cf6efeec384c9,delivered,2018-05-11 08:16:34,2018-05-11 08:30:38,2018-05-11 14:25:00,2018-05-17 13:14:45,2018-06-01,54501,20180511,20180511.0,20180511.0,20180517.0,20180601,6.0,-15.0
09fa09eaa76c4a81cfed79f5d5eb6cf0,delivered,2017-12-03 22:28:45,2017-12-03 23:15:26,2017-12-06 00:48:45,2017-12-20 21:23:35,2017-12-28,20734,20171203,20171203.0,20171206.0,20171220.0,20171228,16.0,-8.0
eea2accc32d4396720d4e727986af0b5,delivered,2018-06-01 10:38:45,2018-06-01 10:52:27,2018-06-01 14:54:00,2018-06-04 16:57:30,2018-06-26,23673,20180601,20180601.0,20180601.0,20180604.0,20180626,3.0,-22.0
8fff80a42ccaa46b2bc93da8a375e4db,delivered,2018-01-02 23:19:32,2018-01-02 23:28:51,2018-01-09 20:49:34,2018-01-10 17:13:35,2018-01-18,89978,20180102,20180102.0,20180109.0,20180110.0,20180118,7.0,-8.0
9bef538a104e13d1b9a17fc2326b62bc,delivered,2018-05-15 19:17:22,2018-05-15 19:36:21,2018-05-17 08:20:00,2018-05-22 21:22:31,2018-06-12,56851,20180515,20180515.0,20180517.0,20180522.0,20180612,7.0,-21.0
790966b7cfcf6aedddb2f1d392da3306,delivered,2018-08-11 20:03:21,2018-08-13 10:10:23,2018-08-14 15:08:00,2018-08-16 11:12:08,2018-08-16,95051,20180811,20180813.0,20180814.0,20180816.0,20180816,4.0,0.0
ea9698a810cde28c3c7a480eb46780ba,delivered,2018-04-24 18:16:53,2018-04-24 19:21:22,2018-04-25 15:12:00,2018-04-27 21:12:41,2018-05-10,24783,20180424,20180424.0,20180425.0,20180427.0,20180510,3.0,-13.0
f91a6274f42705db22d06ba516968a56,delivered,2018-06-07 13:58:13,2018-06-07 14:20:33,2018-06-08 13:48:00,2018-06-13 20:08:45,2018-07-03,90785,20180607,20180607.0,20180608.0,20180613.0,20180703,6.0,-20.0
262a22b18b8c7773c9ce2e3665db8c44,delivered,2017-04-13 06:49:20,2017-04-13 07:02:07,2017-04-13 12:29:46,2017-04-18 18:55:25,2017-05-08,97834,20170413,20170413.0,20170413.0,20170418.0,20170508,5.0,-20.0
5f9d46795c3126674e52becb3a1a517f,delivered,2017-07-18 11:48:20,2017-07-18 12:03:29,2017-07-20 23:03:42,2017-07-20 18:52:41,2017-07-31,45470,20170718,20170718.0,20170720.0,20170720.0,20170731,2.0,-11.0
07c03f32b0199526169eecbbe8c029d8,delivered,2017-07-20 16:33:41,2017-07-20 16:45:13,2017-07-27 19:17:25,2017-08-01 20:33:28,2017-08-11,90718,20170720,20170720.0,20170727.0,20170801.0,20170811,12.0,-10.0
f1cd9d30a289847f9a18900d191a4f05,delivered,2017-06-04 18:58:07,2017-06-04 19:05:14,2017-06-06 18:21:40,2017-06-12 13:41:41,2017-06-28,84431,20170604,20170604.0,20170606.0,20170612.0,20170628,7.0,-16.0
27f2fc5cc614685907cc6814ab7701ce,delivered,2017-11-02 17:38:40,2017-11-02 17:50:32,2017-11-06 20:12:23,2017-11-13 20:26:33,2017-11-23,54940,20171102,20171102.0,20171106.0,20171113.0,20171123,11.0,-10.0
958aa1646dcfb7f03d8c959ba685afd2,delivered,2017-11-10 21:51:34,2017-11-10 22:06:52,2017-11-16 17:42:01,2017-11-24 23:11:44,2017-12-11,69851,20171110,20171110.0,20171116.0,20171124.0,20171211,14.0,-17.0
85463a351122352816fc7a395489cd0e,delivered,2018-07-23 11:56:34,2018-07-24 08:31:38,2018-07-24 15:12:00,2018-07-25 18:02:20,2018-07-31,86907,20180723,20180724.0,20180724.0,20180725.0,20180731,2.0,-6.0
06263a9c3476eea0ca0fd70081bc7cda,delivered,2018-02-20 09:50:20,2018-02-20 10:07:37,2018-02-23 22:33:28,2018-02-28 18:52:00,2018-03-12,93169,20180220,20180220.0,20180223.0,20180228.0,20180312,8.0,-12.0
4b505f3faa7d72b24398e54db4b0469b,delivered,2018-01-17 14:24:15,2018-01-19 02:38:40,2018-01-19 21:58:54,2018-01-29 19:18:40,2018-02-21,89203,20180117,20180119.0,20180119.0,20180129.0,20180221,12.0,-23.0
9bebf98dde01cd1b7d3e0ebab798fb94,delivered,2018-01-04 22:21:59,2018-01-04 22:32:26,2018-01-08 23:47:28,2018-01-17 19:48:48,2018-02-07,48248,20180104,20180104.0,20180108.0,20180117.0,20180207,12.0,-21.0
6c122d18e485014d7f23bd0093465404,delivered,2017-09-03 21:28:15,2017-09-03 21:44:17,2017-09-04 20:34:56,2017-09-11 18:17:50,2017-09-25,62952,20170903,20170903.0,20170904.0,20170911.0,20170925,7.0,-14.0
5adda4b39b5953dd97a6ddc8fa7aef68,delivered,2018-01-19 13:08:32,2018-01-20 14:41:33,2018-01-23 20:58:12,2018-02-15 17:40:54,2018-02-05,57013,20180119,20180120.0,20180123.0,20180215.0,20180205,27.0,10.0
8d5fc2fcba3c7e7183a3c20d1dc7e591,delivered,2017-08-19 20:17:03,2017-08-22 14:06:31,2017-08-28 18:29:41,2017-08-30 23:13:45,2017-09-11,2467,20170819,20170822.0,20170828.0,20170830.0,20170911,11.0,-12.0
faaf6a860e3ad876765787c9e1a93464,delivered,2017-04-05 15:52:21,2017-04-05 16:10:10,2017-04-06 09:28:31,2017-04-10 17:52:15,2017-04-26,18616,20170405,20170405.0,20170406.0,20170410.0,20170426,5.0,-16.0
68743b7445ab5ce45c40b8490752c44d,delivered,2018-05-17 10:18:48,2018-05-17 12:31:59,2018-05-18 13:57:00,2018-05-30 15:09:38,2018-06-01,41809,20180517,20180517.0,20180518.0,20180530.0,20180601,13.0,-2.0
c7a56fad11f43d4eb9154f154fdafba5,delivered,2018-01-16 12:13:28,2018-01-16 12:26:11,2018-01-23 19:31:58,2018-02-05 20:39:28,2018-02-16,30194,20180116,20180116.0,20180123.0,20180205.0,20180216,20.0,-11.0
d19eb4960a7c6f0146582f3cc7b46d43,delivered,2018-08-16 13:54:18,2018-08-16 14:05:22,2018-08-17 08:24:00,2018-08-23 00:21:54,2018-09-11,6563,20180816,20180816.0,20180817.0,20180823.0,20180911,6.0,-19.0
311f414d342d169b316953491c3366d6,delivered,2018-05-21 11:57:31,2018-05-21 15:32:19,2018-05-24 13:56:00,2018-06-06 18:36:52,2018-06-11,61580,20180521,20180521.0,20180524.0,20180606.0,20180611,16.0,-5.0
c3dbc724471dca9ff3515615f8b15f02,delivered,2017-08-01 14:47:34,2017-08-01 15:03:40,2017-08-02 17:46:05,2017-08-12 12:12:11,2017-08-23,9539,20170801,20170801.0,20170802.0,20170812.0,20170823,10.0,-11.0
2e0b1f8402c862aceda3851490482211,delivered,2018-01-05 23:45:24,2018-01-05 23:56:23,2018-01-12 22:22:04,2018-01-23 21:46:55,2018-02-07,33460,20180105,20180105.0,20180112.0,20180123.0,20180207,17.0,-15.0
b534f5b64db31c82a5aadfbaa0855e5b,delivered,2017-10-30 11:26:41,2017-10-30 11:35:34,2017-11-08 19:38:39,2017-11-11 12:27:35,2017-11-10,15193,20171030,20171030.0,20171108.0,20171111.0,20171110,12.0,1.0
660184ce8221d07e9acefb645947f761,delivered,2018-05-05 23:05:53,2018-05-05 23:15:14,2018-05-07 14:26:00,2018-05-09 15:33:43,2018-05-24,91667,20180505,20180505.0,20180507.0,20180509.0,20180524,3.0,-15.0
2db65679ff1d05444ec29ab329f8ae82,delivered,2018-04-22 16:02:31,2018-04-24 19:03:54,2018-04-26 12:25:00,2018-05-02 14:32:58,2018-05-16,18667,20180422,20180424.0,20180426.0,20180502.0,20180516,9.0,-14.0
0ce50541293dbe475fde11c04962e953,delivered,2018-02-07 11:31:06,2018-02-07 11:51:16,2018-02-07 20:42:41,2018-02-16 00:12:56,2018-03-08,26912,20180207,20180207.0,20180207.0,20180216.0,20180308,8.0,-20.0
6568c925063764e35e36fa4a9b809937,delivered,2018-05-09 23:01:52,2018-05-11 02:57:43,2018-05-16 14:43:00,2018-05-21 16:42:09,2018-06-01,716,20180509,20180511.0,20180516.0,20180521.0,20180601,11.0,-11.0
ae9c1a169307f41300da36a754117779,delivered,2018-08-18 13:04:08,2018-08-18 13:15:20,2018-08-23 17:14:00,2018-08-29 19:55:37,2018-09-10,97116,20180818,20180818.0,20180823.0,20180829.0,20180910,11.0,-12.0
b819e736052660aa33771a0266c225bf,delivered,2018-03-17 19:19:47,2018-03-17 19:31:42,2018-03-19 20:21:19,2018-03-23 01:38:47,2018-04-03,29138,20180317,20180317.0,20180319.0,20180323.0,20180403,5.0,-11.0
332dbacb7e4b30fa11983953ea356627,delivered,2018-05-03 23:48:53,2018-05-04 00:12:45,2018-05-04 12:27:00,2018-05-07 15:05:44,2018-05-21,40792,20180503,20180504.0,20180504.0,20180507.0,20180521,3.0,-14.0
1966886b80f14d0588adf6406afb0026,invoiced,2017-08-22 16:01:44,2017-08-23 16:06:59,,,2017-09-19,9928,20170822,20170823.0,,,20170919,,
a8eec6cf00da15ed85f99bad34c2a019,delivered,2018-06-17 01:08:08,2018-06-17 01:38:36,2018-06-18 15:09:00,2018-06-19 17:59:28,2018-06-28,3426,20180617,20180617.0,20180618.0,20180619.0,20180628,2.0,-9.0
1256a493fbf2d6047d845aaac3ddec81,delivered,2018-06-23 20:33:24,2018-06-26 07:12:56,2018-06-29 08:21:00,2018-07-05 16:36:25,2018-07-19,35757,20180623,20180626.0,20180629.0,20180705.0,20180719,11.0,-14.0
65c5c8d2e87139529c41cf8307ba1f65,delivered,2017-04-26 16:23:04,2017-04-26 16:35:14,2017-05-03 15:18:40,2017-05-09 19:52:03,2017-05-15,94600,20170426,20170426.0,20170503.0,20170509.0,20170515,13.0,-6.0
1046a71a57b33b4a92f9f932237f1ab0,delivered,2018-07-31 13:56:17,2018-07-31 14:05:11,2018-07-31 12:57:00,2018-08-03 17:12:13,2018-08-17,24573,20180731,20180731.0,20180731.0,20180803.0,20180817,3.0,-14.0
f180dba4614531e3f5a7cb56b99072e4,delivered,2017-05-29 09:22:53,2017-05-30 04:35:22,2017-06-07 15:12:37,2017-06-19 12:39:38,2017-06-09,26869,20170529,20170530.0,20170607.0,20170619.0,20170609,21.0,10.0
ff08c1b9090c3c3a38bf31e15e944d0d,delivered,2018-01-07 20:15:58,2018-01-07 20:27:35,2018-01-08 21:28:00,2018-01-25 01:24:28,2018-02-14,81183,20180107,20180107.0,20180108.0,20180125.0,20180214,17.0,-20.0
24fc5bee7d0b2002195bd802dda62f89,delivered,2017-12-02 10:23:56,2017-12-02 10:32:31,2017-12-11 17:37:18,2017-12-27 19:35:03,2018-01-02,41764,20171202,20171202.0,20171211.0,20171227.0,20180102,25.0,-6.0
5107023bd9539bd8a56cb295ae688400,delivered,2018-01-05 16:29:24,2018-01-05 16:36:18,2018-01-09 15:09:28,2018-01-30 18:03:34,2018-02-07,3872,20180105,20180105.0,20180109.0,20180130.0,20180207,25.0,-8.0
728bdd52f6c0ce9559950e2486289421,delivered,2018-05-26 09:35:59,2018-05-26 09:50:09,2018-05-28 14:08:00,2018-06-07 12:24:52,2018-06-28,75265,20180526,20180526.0,20180528.0,20180607.0,20180628,12.0,-21.0
23a5902b0758898d64701a3c89af36f2,delivered,2017-02-09 19:08:19,2017-02-11 02:45:34,2017-02-13 08:20:54,2017-02-16 17:18:08,2017-03-08,58557,20170209,20170211.0,20170213.0,20170216.0,20170308,6.0,-20.0
c3fa9a8b61bb26e672905e64b107be13,delivered,2017-12-08 22:46:18,2017-12-09 02:49:58,2017-12-13 00:09:17,2017-12-14 20:25:03,2017-12-27,5544,20171208,20171209.0,20171213.0,20171214.0,20171227,5.0,-13.0
d0ba905881285a45bc5a1b6bd5c6f079,delivered,2017-07-26 17:19:36,2017-07-28 08:30:37,2017-07-28 20:34:36,2017-08-01 19:18:51,2017-08-08,40680,20170726,20170728.0,20170728.0,20170801.0,20170808,6.0,-7.0
e928f5fbefb30f228db4678d9222b231,canceled,2017-05-12 18:09:07,2017-05-12 18:15:18,,,2017-06-16,30946,20170512,20170512.0,,,20170616,,
7a4a6b748b09a41902a89fbb6eb90bd8,delivered,2018-03-19 21:12:47,2018-03-19 21:28:40,2018-03-20 20:51:13,2018-03-23 18:23:33,2018-04-10,26634,20180319,20180319.0,20180320.0,20180323.0,20180410,3.0,-18.0
bd897d9f69ca937fdd3006b3aaaecfcb,delivered,2018-01-06 10:14:57,2018-01-06 10:27:22,2018-01-09 03:09:27,2018-01-16 20:54:00,2018-01-31,19109,20180106,20180106.0,20180109.0,20180116.0,20180131,10.0,-15.0
a56949479e3d5637c235d6d58740fee3,delivered,2018-05-10 12:06:02,2018-05-11 03:50:29,2018-05-11 15:05:00,2018-05-16 23:52:02,2018-05-30,93183,20180510,20180511.0,20180511.0,20180516.0,20180530,6.0,-14.0
24b1c4d88fdb7a2dc87f8ecc7d8f47f1,delivered,2017-07-28 09:34:29,2017-07-28 09:50:14,2017-07-28 21:42:11,2017-08-08 16:03:45,2017-08-21,497,20170728,20170728.0,20170728.0,20170808.0,20170821,11.0,-13.0
2557cef5a78a394bcf4c079121cc3b08,delivered,2018-01-08 17:38:50,2018-01-08 17:49:16,2018-01-09 21:53:20,2018-01-15 11:07:28,2018-02-05,13639,20180108,20180108.0,20180109.0,20180115.0,20180205,6.0,-21.0
c7bd1a3c1d8c727292184ef4f919c9ca,delivered,2018-01-14 14:13:33,2018-01-14 15:09:22,2018-01-15 13:55:04,2018-01-25 17:48:05,2018-02-07,62890,20180114,20180114.0,20180115.0,20180125.0,20180207,11.0,-13.0
da53145615b1d679fc6a9f3121d8bd85,delivered,2018-08-16 18:16:43,2018-08-16 18:29:20,2018-08-20 15:32:00,2018-08-22 22:08:40,2018-08-22,31808,20180816,20180816.0,20180820.0,20180822.0,20180822,6.0,0.0
449ecab752750e2aeec2ec71fa58214c,delivered,2017-12-05 10:36:01,2017-12-05 11:23:05,2017-12-08 19:34:54,2017-12-17 18:48:35,2017-12-28,46441,20171205,20171205.0,20171208.0,20171217.0,20171228,12.0,-11.0
308ac65dd233ed0a3e6e52e854c63348,delivered,2017-09-03 16:44:56,2017-09-03 16:55:20,2017-09-05 20:26:00,2017-09-08 18:08:05,2017-09-21,1346,20170903,20170903.0,20170905.0,20170908.0,20170921,5.0,-13.0
07fff3bc2afa0d164257d4f64c4c5116,delivered,2018-04-28 18:08:18,2018-05-01 06:13:36,2018-05-04 11:56:00,2018-05-09 15:12:42,2018-05-24,38742,20180428,20180501.0,20180504.0,20180509.0,20180524,10.0,-15.0
40a0d420733e7978f30e7a63616bba22,delivered,2017-05-04 16:50:52,2017-05-04 17:03:05,2017-05-26 09:52:02,2017-05-29 13:21:28,2017-06-20,98339,20170504,20170504.0,20170526.0,20170529.0,20170620,24.0,-22.0
